epoch, time, loss1, loss2, loss3, loss4, total_loss
127, 18.649, 0.0275927074, 0.0037647858, 0.0000541901, 0.3440850675, 0.0314116850
128, 18.768, 0.0276756529, 0.0037277015, 0.0000438017, 0.3435955346, 0.0314471573
129, 18.889, 0.0270678475, 0.0036665818, 0.0000431627, 0.3438381255, 0.0307775922
130, 19.047, 0.0265794415, 0.0036138403, 0.0000511557, 0.3436962962, 0.0302444380
131, 19.172, 0.0271480475, 0.0036075118, 0.0000523520, 0.3500033021, 0.0308079105
132, 19.289, 0.0270261206, 0.0036524637, 0.0000497111, 0.3499784470, 0.0307282954
133, 19.418, 0.0262348875, 0.0036277678, 0.0000533032, 0.3449899256, 0.0299159586
134, 19.546, 0.0263203643, 0.0035958365, 0.0000597566, 0.3461602628, 0.0299759582
135, 19.731, 0.0261159111, 0.0035757010, 0.0000567725, 0.3463743031, 0.0297483858
136, 19.890, 0.0278017465, 0.0035541900, 0.0000589313, 0.3460880220, 0.0314148664
137, 20.014, 0.0269261952, 0.0036081003, 0.0000497053, 0.3471847475, 0.0305840001
138, 20.141, 0.0257925447, 0.0035941221, 0.0000471967, 0.3469355404, 0.0294338651
139, 20.261, 0.0252011437, 0.0035418994, 0.0000468058, 0.3469498456, 0.0287898500
140, 20.395, 0.0255801082, 0.0034978508, 0.0000492580, 0.3430645168, 0.0291272160
141, 20.522, 0.0255874600, 0.0034447962, 0.0000554908, 0.3462238610, 0.0290877465
142, 20.681, 0.0262889955, 0.0035219314, 0.0000501937, 0.3417813480, 0.0298611224
143, 20.825, 0.0258665886, 0.0035269975, 0.0000515948, 0.3451971710, 0.0294451807
144, 20.956, 0.0257344544, 0.0034518810, 0.0000514843, 0.3474352062, 0.0292378180
145, 21.091, 0.0250742994, 0.0034640846, 0.0000526246, 0.3427476287, 0.0285910089
146, 21.214, 0.0251841173, 0.0034556789, 0.0000523114, 0.3465521336, 0.0286921076
147, 21.350, 0.0243831184, 0.0034222156, 0.0000543691, 0.3460066319, 0.0278597027
148, 21.478, 0.0252391584, 0.0033735591, 0.0000616036, 0.3461338878, 0.0286743212
149, 21.603, 0.0255144108, 0.0033539394, 0.0000545540, 0.3460983634, 0.0289229043
150, 21.725, 0.0258568209, 0.0033487577, 0.0000460817, 0.3457450867, 0.0292516612
151, 21.853, 0.0253890306, 0.0033760597, 0.0000496225, 0.3449746072, 0.0288147125
152, 22.014, 0.0246773995, 0.0033110559, 0.0000545663, 0.3463562727, 0.0280430224
153, 22.149, 0.0254948940, 0.0033020331, 0.0000511159, 0.3456855118, 0.0288480427
154, 22.280, 0.0247182492, 0.0033032566, 0.0000428016, 0.3432612121, 0.0280643068
155, 22.416, 0.0251760781, 0.0032956882, 0.0000507434, 0.3470000327, 0.0285225101
156, 22.585, 0.0248525497, 0.0032822997, 0.0000519978, 0.3463346064, 0.0281868465
157, 22.753, 0.0251325611, 0.0032940994, 0.0000387698, 0.3455361426, 0.0284654293
158, 22.877, 0.0241729748, 0.0033256242, 0.0000395646, 0.3451550007, 0.0275381636
159, 23.004, 0.0251867101, 0.0032404424, 0.0000595822, 0.3473124504, 0.0284867343
160, 23.133, 0.0249537211, 0.0032409278, 0.0000455106, 0.3460164368, 0.0282401592
161, 23.255, 0.0252944343, 0.0032763430, 0.0000359904, 0.3448910713, 0.0286067668
162, 23.380, 0.0237264615, 0.0032373464, 0.0000425924, 0.3481039405, 0.0270064007
163, 23.512, 0.0242440570, 0.0031838098, 0.0000451037, 0.3490755260, 0.0274729710
164, 23.632, 0.0238725245, 0.0032193144, 0.0000394539, 0.3460791111, 0.0271312930
165, 23.753, 0.0244894493, 0.0032491945, 0.0000358464, 0.3480536938, 0.0277744904
166, 23.880, 0.0242746044, 0.0032075525, 0.0000435502, 0.3466603458, 0.0275257081
167, 24.012, 0.0237739552, 0.0031666097, 0.0000440607, 0.3439568281, 0.0269846264
168, 24.142, 0.0234406106, 0.0031841490, 0.0000379050, 0.3432354033, 0.0266626645
169, 24.308, 0.0237199534, 0.0032020912, 0.0000440665, 0.3455925882, 0.0269661117
170, 24.430, 0.0239823256, 0.0031643203, 0.0000453293, 0.3493687212, 0.0271919742
171, 24.560, 0.0236961804, 0.0031660327, 0.0000419922, 0.3500987589, 0.0269042049
172, 24.687, 0.0231087636, 0.0031690013, 0.0000400908, 0.3454084992, 0.0263178572
173, 24.808, 0.0233314689, 0.0031119462, 0.0000436750, 0.3423413634, 0.0264870897
174, 24.930, 0.0236333553, 0.0031042136, 0.0000402937, 0.3441626132, 0.0267778635
175, 25.064, 0.0232490953, 0.0031243814, 0.0000353705, 0.3442188203, 0.0264088456
176, 25.190, 0.0228553303, 0.0030853050, 0.0000376181, 0.3477932215, 0.0259782523
177, 25.307, 0.0227540098, 0.0030543145, 0.0000445552, 0.3458396494, 0.0258528795
178, 25.434, 0.0230913553, 0.0030800626, 0.0000378330, 0.3441779912, 0.0262092501
179, 25.595, 0.0226053987, 0.0030929826, 0.0000378856, 0.3461490273, 0.0257362667
180, 25.731, 0.0231683347, 0.0030652431, 0.0000416535, 0.3441268802, 0.0262752324
181, 25.858, 0.0228809658, 0.0030486085, 0.0000438664, 0.3444671035, 0.0259734411
182, 25.982, 0.0227175504, 0.0030410073, 0.0000360014, 0.3485744298, 0.0257945582
183, 26.105, 0.0226618815, 0.0030561152, 0.0000345904, 0.3457913399, 0.0257525872
184, 26.225, 0.0226004720, 0.0030492474, 0.0000378634, 0.3442072272, 0.0256875828
185, 26.343, 0.0228827354, 0.0030082157, 0.0000443195, 0.3478075266, 0.0259352699
186, 26.465, 0.0228074938, 0.0030196460, 0.0000395979, 0.3468921185, 0.0258667376
