epoch, time, loss1, loss2, loss3, loss4, total_loss
89, 18.224, 0.0482443273, 0.0080473386, 0.0000331748, 0.3255721331, 0.0563248396
90, 18.408, 0.0472475737, 0.0081567131, 0.0000143524, 0.3235027194, 0.0554186404
91, 18.578, 0.0481699817, 0.0081264097, 0.0000422377, 0.3243027925, 0.0563386306
92, 18.749, 0.0471281484, 0.0081344610, 0.0000198892, 0.3254384100, 0.0552824996
93, 18.976, 0.0466523394, 0.0081439009, 0.0000679387, 0.3257507682, 0.0548641793
94, 19.154, 0.0454885550, 0.0082322638, 0.0000910954, 0.3239238262, 0.0538119115
95, 19.343, 0.0454751402, 0.0082372390, 0.0002527310, 0.3223928213, 0.0539651103
96, 19.547, 0.0488346964, 0.0082549285, 0.0002096823, 0.3280418515, 0.0572993085
97, 19.794, 0.0458229519, 0.0083141727, 0.0004786347, 0.3245982826, 0.0546157621
98, 20.127, 0.0501097441, 0.0083690630, 0.0000782110, 0.3249369860, 0.0585570186
99, 20.329, 0.0453429669, 0.0083839763, 0.0000768718, 0.3218855858, 0.0538038127
100, 20.539, 0.0453487895, 0.0083397049, 0.0000825006, 0.3245812058, 0.0537709966
101, 20.777, 0.0447752066, 0.0083051594, 0.0000413222, 0.3253009319, 0.0531216860
102, 20.985, 0.0482242033, 0.0082490183, 0.0000446235, 0.3244731724, 0.0565178469
103, 21.181, 0.0457501002, 0.0082696676, 0.0000249432, 0.3230010569, 0.0540447123
104, 21.374, 0.0459783338, 0.0082784351, 0.0000309534, 0.3262022734, 0.0542877205
105, 21.590, 0.0446982197, 0.0082934387, 0.0000205805, 0.3265712559, 0.0530122407
106, 21.785, 0.0458946042, 0.0082843984, 0.0000206581, 0.3252766132, 0.0541996583
107, 22.028, 0.0431088507, 0.0082853474, 0.0000254137, 0.3229758441, 0.0514196120
108, 22.257, 0.0439063050, 0.0082979128, 0.0000198012, 0.3239570558, 0.0522240177
109, 22.454, 0.0440610722, 0.0083335834, 0.0000251705, 0.3214445412, 0.0524198264
110, 22.661, 0.0430021137, 0.0084712096, 0.0000210508, 0.3231468499, 0.0514943749
111, 22.878, 0.0452872664, 0.0083718263, 0.0000294908, 0.3238914609, 0.0536885820
112, 23.072, 0.0437223613, 0.0083039822, 0.0000390165, 0.3262639940, 0.0520653576
113, 23.264, 0.0453957841, 0.0082540065, 0.0000396041, 0.3236094415, 0.0536893941
114, 23.479, 0.0426181704, 0.0082004750, 0.0000464780, 0.3249249756, 0.0508651212
115, 23.745, 0.0445469879, 0.0081431428, 0.0000523706, 0.3240322471, 0.0527424999
116, 24.030, 0.0430108607, 0.0081634289, 0.0001611685, 0.3245952129, 0.0513354577
117, 24.230, 0.0448169298, 0.0081349621, 0.0002063640, 0.3228675723, 0.0531582534
118, 24.420, 0.0424160548, 0.0081089549, 0.0006491357, 0.3248633742, 0.0511741452
119, 24.608, 0.0463094600, 0.0080689304, 0.0001322956, 0.3295199573, 0.0545106865
120, 24.801, 0.0444590114, 0.0080163591, 0.0003740652, 0.3239502013, 0.0528494343
121, 24.985, 0.0423912853, 0.0079842051, 0.0000541108, 0.3222278655, 0.0504296012
122, 25.187, 0.0420522727, 0.0080050407, 0.0000564386, 0.3241702020, 0.0501137525
123, 25.371, 0.0404791720, 0.0079789534, 0.0000402273, 0.3206853271, 0.0484983511
124, 25.557, 0.0421989411, 0.0078637851, 0.0000405492, 0.3250917792, 0.0501032770
125, 25.793, 0.0411212258, 0.0077860286, 0.0000261046, 0.3240508437, 0.0489333570
126, 26.039, 0.0440538228, 0.0077511575, 0.0000259915, 0.3240740299, 0.0518309735
127, 26.227, 0.0429036804, 0.0077380044, 0.0000209988, 0.3239287138, 0.0506626852
128, 26.417, 0.0423694886, 0.0077882330, 0.0000182301, 0.3234428167, 0.0501759537
129, 26.610, 0.0416810177, 0.0077620540, 0.0000232138, 0.3228359222, 0.0494662859
130, 26.793, 0.0422066413, 0.0076931794, 0.0000148611, 0.3252846003, 0.0499146804
131, 27.013, 0.0407436341, 0.0076682568, 0.0000179602, 0.3253135085, 0.0484298505
132, 27.299, 0.0418116860, 0.0076232324, 0.0000202827, 0.3271818459, 0.0494552031
133, 27.602, 0.0463414006, 0.0076145609, 0.0000102215, 0.3251119256, 0.0539661832
